20110301 122200;133.4;133.4;133.36;133.36;1900
20110301 122300;133.36;133.36;133.34;133.36;900
20110301 122400;133.34;133.35;133.34;133.35;2299
20110301 122500;133.35;133.35;133.28;133.29;122300
20110301 122600;133.28;133.29;133.26;133.26;35910
20110301 122700;133.26;133.31;133.26;133.28;19000
20110301 122800;133.29;133.32;133.26;133.29;19300
20110301 122900;133.26;133.29;133.25;133.25;30750
20110301 123000;133.26;133.26;133.25;133.25;8800
20110301 123100;133.26;133.32;133.26;133.31;11800
20110301 123200;133.29;133.29;133.27;133.27;8300
20110301 123300;133.31;133.31;133.3;133.3;1500
20110301 123400;133.3;133.31;133.28;133.31;7000
20110301 123500;133.31;133.31;133.31;133.31;4995
20110301 123600;133.31;133.31;133.31;133.31;536
20110301 123700;133.3;133.3;133.27;133.27;95500
20110301 123900;133.27;133.29;133.23;133.25;7800
20110301 124000;133.23;133.24;133.23;133.24;2000
20110301 124100;133.21;133.21;133.2;133.21;11400
20110301 124200;133.2;133.23;133.2;133.23;5200
20110301 124300;133.25;133.26;133.23;133.26;12100
20110301 124400;133.23;133.26;133.23;133.25;26800
20110301 124500;133.26;133.26;133.26;133.26;1500
20110301 124600;133.26;133.31;133.26;133.31;4400
20110301 124700;133.31;133.31;133.29;133.29;12700
20110301 124800;133.3;133.3;133.3;133.3;6145
20110301 124900;133.33;133.41;133.33;133.41;60100
20110301 125000;133.41;133.41;133.39;133.41;25300
20110301 125100;133.39;133.39;133.38;133.38;24600
20110301 125200;133.39;133.39;133.38;133.38;9400
20110301 125300;133.39;133.39;133.39;133.39;800
20110301 125400;133.4;133.44;133.39;133.44;74300
20110301 125500;133.43;133.43;133.42;133.42;2700
20110301 125600;133.43;133.45;133.43;133.44;23200
20110301 125700;133.44;133.44;133.4;133.43;6600
20110301 125800;133.44;133.45;133.42;133.45;3000
20110301 125900;133.43;133.46;133.43;133.46;19595
20110301 130000;133.45;133.46;133.45;133.46;1556
20110301 130100;133.46;133.46;133.44;133.44;11946
20110301 130200;133.43;133.43;133.38;133.4;27951
20110301 130300;133.39;133.41;133.38;133.38;106100
20110301 130400;133.38;133.38;133.35;133.36;22202
20110301 130500;133.36;133.36;133.34;133.34;8200
20110301 130600;133.33;133.35;133.3;133.34;126600
20110301 130700;133.33;133.33;133.31;133.33;22400
20110301 130800;133.33;133.35;133.33;133.34;3200
20110301 130900;133.35;133.36;133.34;133.36;11540
20110301 131000;133.33;133.33;133.33;133.33;10400
20110301 131100;133.35;133.35;133.33;133.33;2900
20110301 131200;133.34;133.39;133.33;133.38;6598
20110301 131300;133.38;133.41;133.38;133.41;5500
20110301 131400;133.41;133.43;133.4;133.43;6700
20110301 131500;133.43;133.43;133.42;133.43;3714
20110301 131600;133.43;133.46;133.43;133.46;21750
20110301 131700;133.45;133.47;133.45;133.46;22525
20110301 131800;133.46;133.48;133.46;133.46;27900
20110301 131900;133.46;133.46;133.45;133.45;6270
20110301 132000;133.45;133.46;133.45;133.46;13204
20110301 132100;133.45;133.45;133.43;133.43;9550
20110301 132200;133.43;133.45;133.43;133.45;18200
20110301 132300;133.45;133.5;133.45;133.5;119700
20110301 132400;133.5;133.51;133.48;133.51;26800
20110301 132500;133.5;133.51;133.48;133.51;18500
20110301 132600;133.52;133.54;133.5;133.52;34300
20110301 132700;133.53;133.54;133.5;133.52;110250
20110301 132800;133.51;133.53;133.51;133.53;20000
20110301 132900;133.53;133.53;133.51;133.52;9300
20110301 133000;133.52;133.54;133.51;133.54;10900
20110301 133100;133.54;133.54;133.51;133.51;2300
20110301 133200;133.5;133.5;133.47;133.48;8480
20110301 133300;133.47;133.48;133.44;133.45;8698
20110301 133400;133.45;133.45;133.44;133.44;1100
20110301 133500;133.45;133.46;133.43;133.44;30825
20110301 133600;133.45;133.45;133.4;133.41;24320
20110301 133700;133.4;133.44;133.4;133.43;131302
20110301 133800;133.42;133.44;133.42;133.43;3600
20110301 133900;133.43;133.43;133.43;133.43;2700
20110301 134000;133.43;133.43;133.4;133.41;8700
20110301 134100;133.41;133.42;133.4;133.42;14100
20110301 134200;133.4;133.42;133.39;133.41;18300
20110301 134300;133.41;133.42;133.4;133.4;5876
20110301 134400;133.41;133.41;133.37;133.37;131405
20110301 134500;133.38;133.38;133.37;133.37;13900
20110301 134600;133.36;133.4;133.36;133.39;169490
20110301 134700;133.4;133.4;133.39;133.39;3100
20110301 134800;133.38;133.4;133.38;133.39;7800
20110301 134900;133.4;133.4;133.38;133.38;8400
20110301 135000;133.38;133.41;133.37;133.4;144600
20110301 135100;133.39;133.46;133.38;133.46;59500
20110301 135200;133.39;133.41;133.38;133.4;31300
20110301 135300;133.4;133.45;133.39;133.41;50812
20110301 135400;133.41;133.41;133.4;133.41;42635
20110301 135500;133.41;133.46;133.41;133.45;25432
20110301 135600;133.45;133.51;133.45;133.51;28500
20110301 135700;133.51;133.51;133.49;133.49;20910
20110301 135800;133.5;133.51;133.5;133.51;57375
20110301 135900;133.51;133.51;133.5;133.51;30331
20110301 140000;133.51;133.52;133.51;133.51;16600
20110301 140100;133.51;133.51;133.47;133.47;34734
20110301 140200;133.48;133.51;133.47;133.5;9800
20110301 140300;133.5;133.51;133.49;133.5;3100
20110301 140400;133.49;133.55;133.49;133.55;6800
20110301 140500;133.55;133.55;133.51;133.51;3200
20110301 140600;133.51;133.52;133.51;133.52;8800
20110301 140700;133.53;133.53;133.49;133.5;50334
20110301 140800;133.5;133.5;133.49;133.5;5374
20110301 140900;133.5;133.51;133.49;133.49;9425
20110301 141000;133.5;133.51;133.5;133.51;31972
20110301 141100;133.52;133.52;133.51;133.51;3300
20110301 141200;133.52;133.55;133.52;133.54;23550
20110301 141300;133.55;133.55;133.54;133.55;14152
20110301 141400;133.54;133.54;133.52;133.54;32258
20110301 141500;133.55;133.58;133.55;133.58;31535
20110301 141600;133.58;133.58;133.56;133.57;13500
20110301 141700;133.57;133.57;133.55;133.55;21154
20110301 141800;133.56;133.58;133.55;133.56;101120
20110301 141900;133.56;133.57;133.55;133.56;9346
20110301 142000;133.56;133.56;133.54;133.55;5617
20110301 142100;133.54;133.54;133.53;133.53;6850
20110301 142200;133.54;133.54;133.52;133.54;11000
20110301 142300;133.53;133.53;133.5;133.5;11246
20110301 142400;133.5;133.51;133.5;133.5;2950
20110301 142500;133.5;133.5;133.48;133.49;26500
20110301 142600;133.48;133.5;133.48;133.49;15200
20110301 142700;133.49;133.49;133.48;133.49;9402
20110301 142800;133.49;133.5;133.49;133.49;2600
20110301 142900;133.5;133.53;133.5;133.53;9008
20110301 143000;133.52;133.59;133.5;133.57;287289
20110301 143100;133.57;133.69;133.57;133.62;1570140
20110301 143200;133.61;133.64;133.51;133.51;480401
20110301 143300;133.51;133.57;133.5;133.5;473899
20110301 143400;133.51;133.56;133.47;133.5;761353
20110301 143500;133.49;133.55;133.48;133.5;403607
20110301 143600;133.49;133.5;133.41;133.41;611031
20110301 143700;133.41;133.42;133.3;133.34;1296765
20110301 143800;133.35;133.38;133.31;133.37;397510
20110301 143900;133.37;133.42;133.31;133.32;622325
20110301 144000;133.32;133.4;133.29;133.4;627307
20110301 144100;133.4;133.4;133.26;133.26;463848
20110301 144200;133.26;133.28;133.19;133.22;816279
20110301 144300;133.22;133.27;133.21;133.26;403339
20110301 144400;133.26;133.26;133.12;133.13;688686
20110301 144500;133.13;133.15;133.1;133.13;583617
20110301 144600;133.12;133.2;133.12;133.18;578690
20110301 144700;133.18;133.18;133.07;133.13;803482
20110301 144800;133.12;133.2;133.11;133.2;353994
20110301 144900;133.2;133.29;133.19;133.28;400488
20110301 145000;133.28;133.31;133.24;133.25;644830
20110301 145100;133.25;133.31;133.24;133.3;206615
20110301 145200;133.3;133.31;133.24;133.26;405312
20110301 145300;133.25;133.26;133.16;133.2;722378
20110301 145400;133.2;133.23;133.18;133.19;261871
20110301 145500;133.22;133.23;133.14;133.16;235388
20110301 145600;133.15;133.17;133.04;133.09;606031
20110301 145700;133.1;133.11;133.02;133.04;492215
20110301 145800;133.04;133.04;132.97;133;933987
20110301 145900;133;133.05;132.98;133.05;469461
20110301 150000;133.04;133.14;133.02;133.07;437582
20110301 150100;133.06;133.16;132.9;133.13;1723697
20110301 150200;133.12;133.24;133.06;133.22;863571
20110301 150300;133.22;133.25;133.13;133.2;1011583
20110301 150400;133.2;133.21;133.04;133.05;860642
20110301 150500;133.05;133.18;133.01;133.15;695483
20110301 150600;133.14;133.14;132.88;132.91;1028859
20110301 150700;132.92;132.92;132.83;132.89;715725
20110301 150800;132.89;132.9;132.78;132.87;1042932
20110301 150900;132.87;132.87;132.75;132.78;1062484
20110301 151000;132.78;132.86;132.76;132.82;843384
20110301 151100;132.83;132.84;132.61;132.65;1930422
20110301 151200;132.63;132.67;132.55;132.67;1040177
20110301 151300;132.68;132.71;132.64;132.7;744364
20110301 151400;132.7;132.73;132.65;132.73;513395
20110301 151500;132.73;132.78;132.71;132.75;436523
20110301 151600;132.76;132.79;132.69;132.7;463192
20110301 151700;132.7;132.74;132.69;132.71;460537
20110301 151800;132.71;132.72;132.65;132.66;398558
20110301 151900;132.66;132.66;132.48;132.55;948457
20110301 152000;132.55;132.59;132.45;132.46;829725
20110301 152100;132.45;132.55;132.42;132.55;467607
20110301 152200;132.55;132.64;132.52;132.64;615937
20110301 152300;132.63;132.66;132.6;132.63;499411
20110301 152400;132.62;132.66;132.57;132.57;287709
20110301 152500;132.58;132.66;132.55;132.61;452317
20110301 152600;132.61;132.61;132.54;132.55;383576
20110301 152700;132.54;132.63;132.49;132.58;569144
20110301 152800;132.59;132.64;132.55;132.63;420598
20110301 152900;132.64;132.64;132.46;132.47;276000
20110301 153000;132.48;132.54;132.35;132.35;740888
20110301 153100;132.36;132.36;132.2;132.3;1346126
20110301 153200;132.3;132.36;132.28;132.32;695560
20110301 153300;132.32;132.39;132.31;132.38;511503
20110301 153400;132.38;132.43;132.38;132.42;476424
20110301 153500;132.43;132.46;132.36;132.38;379216
20110301 153600;132.39;132.43;132.38;132.42;177006
20110301 153700;132.43;132.46;132.35;132.36;482749
20110301 153800;132.36;132.39;132.32;132.34;427367
20110301 153900;132.34;132.35;132.27;132.28;578718
20110301 154000;132.28;132.38;132.24;132.38;470108
20110301 154100;132.38;132.49;132.35;132.49;431755
20110301 154200;132.49;132.53;132.47;132.52;447839
20110301 154300;132.52;132.53;132.48;132.49;251722
20110301 154400;132.49;132.54;132.47;132.51;349694
20110301 154500;132.5;132.53;132.46;132.53;287338
20110301 154600;132.52;132.61;132.51;132.58;1364915
20110301 154700;132.58;132.61;132.52;132.55;334164
20110301 154800;132.55;132.58;132.53;132.57;472292
20110301 154900;132.57;132.61;132.57;132.57;319758
20110301 155000;132.57;132.59;132.54;132.56;174116
20110301 155100;132.56;132.62;132.55;132.62;359011
20110301 155200;132.61;132.64;132.6;132.63;334444
20110301 155300;132.63;132.64;132.55;132.57;286506
20110301 155400;132.57;132.6;132.55;132.56;434522
20110301 155500;132.55;132.69;132.55;132.64;593041
20110301 155600;132.64;132.69;132.62;132.67;360702
20110301 155700;132.67;132.71;132.66;132.71;318464
20110301 155800;132.71;132.75;132.68;132.74;431684
20110301 155900;132.73;132.76;132.69;132.76;487645
20110301 160000;132.76;132.83;132.75;132.78;723165
20110301 160100;132.78;132.86;132.78;132.85;609360
20110301 160200;132.85;132.93;132.84;132.89;1224351
20110301 160300;132.89;132.89;132.8;132.8;441360
20110301 160400;132.81;132.82;132.79;132.8;316994
20110301 160500;132.8;132.83;132.79;132.8;252800
20110301 160600;132.8;132.84;132.79;132.83;278613
20110301 160700;132.83;132.86;132.77;132.79;316241
20110301 160800;132.78;132.79;132.74;132.75;248047
20110301 160900;132.75;132.83;132.74;132.82;336809
20110301 161000;132.83;132.84;132.78;132.78;133166
20110301 161100;132.79;132.84;132.76;132.84;236652
20110301 161200;132.83;132.89;132.83;132.86;260358
20110301 161300;132.86;132.87;132.77;132.79;656764
20110301 161400;132.79;132.81;132.69;132.7;379586
20110301 161500;132.7;132.75;132.67;132.73;350598
20110301 161600;132.73;132.75;132.72;132.75;132679
20110301 161700;132.75;132.78;132.72;132.78;179600
20110301 161800;132.78;132.79;132.77;132.78;124988
20110301 161900;132.78;132.81;132.7;132.74;454124
20110301 162000;132.73;132.78;132.73;132.78;146765
20110301 162100;132.77;132.81;132.76;132.79;156792
20110301 162200;132.79;132.82;132.76;132.79;422971
20110301 162300;132.79;132.79;132.76;132.76;126866
20110301 162400;132.76;132.79;132.7;132.71;195399
20110301 162500;132.71;132.72;132.66;132.68;297637
20110301 162600;132.68;132.7;132.59;132.62;563794
20110301 162700;132.6;132.67;132.59;132.61;531873
20110301 162800;132.6;132.6;132.49;132.52;451910
20110301 162900;132.52;132.53;132.47;132.48;388810
20110301 163000;132.48;132.51;132.41;132.43;546098
20110301 163100;132.43;132.44;132.37;132.38;618939
20110301 163200;132.38;132.43;132.36;132.37;339320
20110301 163300;132.37;132.41;132.33;132.39;391160
20110301 163400;132.38;132.39;132.35;132.36;601644
20110301 163500;132.36;132.42;132.33;132.41;306827
20110301 163600;132.42;132.42;132.36;132.39;226751
20110301 163700;132.38;132.43;132.35;132.42;223397
20110301 163800;132.41;132.48;132.4;132.43;724454
20110301 163900;132.42;132.43;132.31;132.31;662267
20110301 164000;132.31;132.38;132.28;132.34;945506
20110301 164100;132.33;132.34;132.27;132.33;457931
20110301 164200;132.32;132.39;132.32;132.32;342721
20110301 164300;132.34;132.42;132.34;132.38;275570
20110301 164400;132.39;132.42;132.35;132.4;404676
20110301 164500;132.41;132.44;132.39;132.4;143051
20110301 164600;132.39;132.46;132.38;132.44;592386
20110301 164700;132.44;132.45;132.32;132.36;320727
20110301 164800;132.35;132.39;132.32;132.36;139570
20110301 164900;132.36;132.38;132.28;132.28;327721
20110301 165000;132.28;132.28;132.21;132.27;1021321
20110301 165100;132.25;132.26;132.11;132.2;1003872
20110301 165200;132.2;132.25;132.15;132.24;414870
20110301 165300;132.24;132.25;132.19;132.19;361107
20110301 165400;132.2;132.21;132.11;132.16;820683
20110301 165500;132.16;132.16;132.07;132.13;516337
20110301 165600;132.13;132.17;132.1;132.14;863365
20110301 165700;132.13;132.14;132.03;132.05;508352
20110301 165800;132.04;132.07;132.02;132.03;648454
20110301 165900;132.03;132.04;131.96;132.01;431129
20110301 170000;132.02;132.03;131.96;132.01;415879
20110301 170100;132.01;132.01;131.87;131.88;660402
20110301 170200;131.89;131.91;131.86;131.87;532774
20110301 170300;131.87;131.88;131.81;131.88;682544
20110301 170400;131.89;132.01;131.88;132.01;925296
20110301 170500;132.01;132.01;131.96;131.96;343980
20110301 170600;131.97;131.99;131.94;131.98;259717
20110301 170700;131.98;132.05;131.97;132.04;545225
20110301 170800;132.03;132.06;132.01;132.03;769738
20110301 170900;132.04;132.05;132.01;132.02;236931
20110301 171000;132.02;132.04;131.98;132;321109
20110301 171100;132;132.06;132;132.06;336337
20110301 171200;132.05;132.06;132.02;132.05;207850
20110301 171300;132.05;132.07;131.99;132.02;419884
20110301 171400;132.01;132.04;131.96;132.01;596008
20110301 171500;132.01;132.02;131.96;131.98;115759
20110301 171600;131.98;131.99;131.92;131.94;292995
20110301 171700;131.94;131.97;131.89;131.91;115804
20110301 171800;131.91;131.97;131.91;131.96;278447
20110301 171900;131.96;132.02;131.95;131.99;343622
20110301 172000;132;132.01;131.92;131.97;276417
20110301 172100;131.97;131.98;131.91;131.94;86318
20110301 172200;131.95;131.95;131.9;131.92;370124
20110301 172300;131.92;131.99;131.92;131.99;200510
20110301 172400;131.99;132.02;131.95;131.97;299353
20110301 172500;131.97;131.98;131.89;131.9;170160
20110301 172600;131.9;131.91;131.84;131.9;423536
20110301 172700;131.9;131.9;131.79;131.79;501569
20110301 172800;131.8;131.8;131.7;131.78;742968
20110301 172900;131.78;131.82;131.78;131.82;209601
20110301 173000;131.81;131.82;131.78;131.79;220696
20110301 173100;131.8;131.88;131.75;131.86;376567
20110301 173200;131.87;131.9;131.86;131.89;324070
20110301 173300;131.89;131.93;131.88;131.92;371793
20110301 173400;131.92;131.93;131.87;131.9;639282
20110301 173500;131.9;131.96;131.89;131.9;489158
20110301 173600;131.89;131.94;131.89;131.94;318441
20110301 173700;131.94;131.96;131.93;131.95;180657
20110301 173800;131.96;131.96;131.94;131.96;116535
20110301 173900;131.95;131.96;131.95;131.96;199870
20110301 174000;131.96;131.96;131.89;131.91;281123
20110301 174100;131.91;132.01;131.91;131.98;408676
20110301 174200;131.98;132.01;131.97;131.99;546317
20110301 174300;131.99;132.05;131.99;132.02;280315
20110301 174400;132.03;132.03;131.98;132;184139
20110301 174500;132;132.08;131.99;132.07;229279
20110301 174600;132.07;132.08;132;132.01;287207
20110301 174700;132.02;132.06;132.01;132.06;231193
20110301 174800;132.06;132.08;132.06;132.07;90406
20110301 174900;132.07;132.1;132.06;132.09;201977
20110301 175000;132.09;132.1;132.03;132.03;240465
20110301 175100;132.03;132.08;132.03;132.08;56814
20110301 175200;132.08;132.09;132.07;132.09;123331
20110301 175300;132.09;132.12;132.01;132.02;322816
20110301 175400;132.01;132.02;131.95;131.96;303380
20110301 175500;131.96;131.99;131.95;131.98;175087
20110301 175600;131.98;132.04;131.98;132.04;183005
20110301 175700;132.04;132.06;132.02;132.04;159656
20110301 175800;132.04;132.05;131.98;131.98;114628
20110301 175900;131.98;131.99;131.96;131.97;97590
20110301 180000;131.96;131.97;131.88;131.94;332247
20110301 180100;131.93;131.93;131.79;131.8;828481
20110301 180200;131.8;131.85;131.8;131.83;197265
20110301 180300;131.83;131.84;131.77;131.79;358977
20110301 180400;131.79;131.82;131.7;131.7;524674
20110301 180500;131.7;131.79;131.7;131.79;452797
20110301 180600;131.78;131.82;131.74;131.82;336523
20110301 180700;131.82;131.88;131.81;131.87;205795
20110301 180800;131.87;131.87;131.81;131.85;145569
20110301 180900;131.84;131.86;131.82;131.82;298846
20110301 181000;131.82;131.88;131.82;131.87;150955
20110301 181100;131.85;131.94;131.81;131.92;323978
20110301 181200;131.93;131.99;131.91;131.96;282721
20110301 181300;131.97;131.98;131.94;131.94;128971
20110301 181400;131.94;131.99;131.93;131.99;180354
20110301 181500;131.98;131.98;131.91;131.92;161130
20110301 181600;131.92;131.93;131.86;131.86;161454
20110301 181700;131.87;131.87;131.79;131.79;427418
20110301 181800;131.78;131.85;131.75;131.83;499211
20110301 181900;131.83;131.89;131.82;131.89;187032
20110301 182000;131.89;131.9;131.87;131.88;126208
20110301 182100;131.86;131.87;131.71;131.72;337429
20110301 182200;131.71;131.82;131.67;131.8;543524
20110301 182300;131.81;131.81;131.78;131.8;59053
20110301 182400;131.8;131.87;131.76;131.85;252555
20110301 182500;131.85;131.9;131.82;131.82;243892
20110301 182600;131.82;131.84;131.69;131.71;355044
20110301 182700;131.71;131.71;131.52;131.52;1183560
20110301 182800;131.53;131.6;131.51;131.55;1057825
20110301 182900;131.57;131.59;131.51;131.58;368202
20110301 183000;131.57;131.62;131.56;131.61;201380
20110301 183100;131.61;131.64;131.57;131.64;258479
20110301 183200;131.64;131.64;131.61;131.61;46639
20110301 183300;131.61;131.64;131.59;131.61;378022
20110301 183400;131.6;131.63;131.6;131.63;93840
20110301 183500;131.63;131.69;131.63;131.68;406946
20110301 183600;131.68;131.7;131.63;131.64;271207
20110301 183700;131.64;131.73;131.64;131.72;810246
20110301 183800;131.72;131.77;131.7;131.76;178404
20110301 183900;131.77;131.77;131.71;131.74;102877
20110301 184000;131.74;131.75;131.71;131.72;148246
20110301 184100;131.72;131.73;131.7;131.73;131531
20110301 184200;131.73;131.75;131.7;131.72;76013
20110301 184300;131.71;131.72;131.66;131.66;222018
20110301 184400;131.66;131.67;131.57;131.59;202603
20110301 184500;131.59;131.6;131.5;131.5;284392
20110301 184600;131.5;131.56;131.48;131.55;355991
20110301 184700;131.55;131.63;131.54;131.63;314980
20110301 184800;131.62;131.64;131.58;131.62;228282
20110301 184900;131.62;131.65;131.55;131.59;427619
20110301 185000;131.58;131.59;131.5;131.52;250840
20110301 185100;131.53;131.61;131.44;131.55;636071
20110301 185200;131.55;131.6;131.54;131.58;135455
20110301 185300;131.57;131.58;131.49;131.52;231767
20110301 185400;131.52;131.55;131.45;131.48;165418
20110301 185500;131.48;131.57;131.46;131.56;475057
20110301 185600;131.57;131.64;131.55;131.62;584184
20110301 185700;131.63;131.69;131.59;131.68;384298
20110301 185800;131.67;131.71;131.67;131.71;338947
20110301 185900;131.71;131.74;131.69;131.72;245542
20110301 190000;131.72;131.72;131.63;131.64;245854
20110301 190100;131.65;131.65;131.57;131.58;194181
20110301 190200;131.59;131.61;131.56;131.61;148829
20110301 190300;131.61;131.65;131.61;131.63;237594
20110301 190400;131.64;131.64;131.46;131.46;402242
20110301 190500;131.46;131.48;131.41;131.44;820384
20110301 190600;131.44;131.5;131.42;131.43;622375
20110301 190700;131.43;131.45;131.33;131.35;1045301
20110301 190800;131.35;131.42;131.3;131.42;879377
20110301 190900;131.42;131.51;131.4;131.5;297683
20110301 191000;131.5;131.51;131.4;131.4;489244
20110301 191100;131.4;131.47;131.39;131.47;323426
20110301 191200;131.46;131.53;131.44;131.51;487932
20110301 191300;131.52;131.52;131.38;131.42;327743
20110301 191400;131.41;131.43;131.24;131.33;1212855
20110301 191500;131.34;131.38;131.32;131.35;378570
20110301 191600;131.35;131.39;131.33;131.38;228303
20110301 191700;131.37;131.38;131.26;131.27;440061
20110301 191800;131.27;131.33;131.24;131.31;547173
20110301 191900;131.31;131.44;131.29;131.43;485047
20110301 192000;131.43;131.48;131.39;131.46;494052
20110301 192100;131.47;131.48;131.39;131.39;346604
20110301 192200;131.4;131.41;131.35;131.38;350801
20110301 192300;131.38;131.4;131.31;131.32;380568
20110301 192400;131.34;131.35;131.26;131.28;283345
20110301 192500;131.28;131.34;131.23;131.26;512498
20110301 192600;131.26;131.29;131.2;131.26;477433
20110301 192700;131.27;131.35;131.26;131.3;491136
20110301 192800;131.34;131.35;131.27;131.28;227918
20110301 192900;131.29;131.29;131.13;131.16;575980
20110301 193000;131.16;131.18;131.1;131.14;469307
20110301 193100;131.14;131.23;131.12;131.22;512889
20110301 193200;131.22;131.26;131.2;131.26;431726
20110301 193300;131.26;131.26;131.18;131.18;259821
20110301 193400;131.18;131.19;131.11;131.11;338422
20110301 193500;131.12;131.13;131.08;131.1;354181
20110301 193600;131.1;131.11;131.04;131.05;384084
20110301 193700;131.05;131.14;131.02;131.14;494622
20110301 193800;131.14;131.17;131.13;131.14;376071
20110301 193900;131.13;131.15;131.09;131.1;298289
20110301 194000;131.09;131.16;131.06;131.15;257406
20110301 194100;131.14;131.15;131.09;131.15;194334
20110301 194200;131.15;131.2;131.15;131.17;609941
20110301 194300;131.17;131.21;131.14;131.19;716066
20110301 194400;131.19;131.2;131.15;131.2;281338
20110301 194500;131.2;131.21;131.13;131.21;217412
20110301 194600;131.21;131.22;131.11;131.12;456459
20110301 194700;131.13;131.23;131.13;131.22;563421
20110301 194800;131.23;131.24;131.19;131.2;276048
20110301 194900;131.19;131.23;131.19;131.22;150353
20110301 195000;131.22;131.23;131.21;131.22;73489
20110301 195100;131.22;131.26;131.21;131.25;291079
20110301 195200;131.25;131.4;131.25;131.38;1257635
20110301 195300;131.37;131.41;131.36;131.38;708264
20110301 195400;131.38;131.39;131.34;131.35;416721
20110301 195500;131.36;131.39;131.34;131.38;358334
20110301 195600;131.38;131.38;131.34;131.36;459184
20110301 195700;131.35;131.36;131.26;131.26;370439
20110301 195800;131.26;131.3;131.26;131.29;130180
20110301 195900;131.28;131.29;131.2;131.21;312579
20110301 200000;131.21;131.28;131.13;131.17;910166
20110301 200100;131.17;131.32;131.15;131.29;622354
20110301 200200;131.29;131.34;131.28;131.33;979092
20110301 200300;131.32;131.32;131.27;131.29;159652
20110301 200400;131.29;131.32;131.18;131.18;550857
20110301 200500;131.19;131.2;131.15;131.15;365271
20110301 200600;131.16;131.21;131.11;131.14;530815
20110301 200700;131.13;131.15;131.07;131.13;445921
20110301 200800;131.09;131.15;131.08;131.14;480547
20110301 200900;131.15;131.15;131.05;131.08;361742
20110301 201000;131.08;131.08;130.98;131.01;897000
